date;supplier_name;country;region;product;unit_price;uom;volume;currency;value
2025.04.30;Shanghai Loom Trading (Pte.) Ltd.;China;East Asia;Denim;7027.35;MT;33748.814;USD;237164829
2025.05.31;Shanghai Loom Trading (Pte.) Ltd.;China;East Asia;Denim;7275.94;MT;31498.893;USD;229184121
2025.06.30;Shanghai Loom Trading (Pte.) Ltd.;China;East Asia;Denim;5378.18;MT;29570.390;USD;159034942
2024.07.31;Qingdao Knitwear Enterprise;China;East Asia;Zipper;7760.15;MT;4232.036;USD;32841241
2024.08.31;Qingdao Knitwear Enterprise;China;East Asia;Zipper;7118.26;MT;4677.514;USD;33295738
2024.09.30;Qingdao Knitwear Enterprise;China;East Asia;Zipper;9905.34;MT;4822.179;USD;47765347
2024.10.31;Qingdao Knitwear Enterprise;China;East Asia;Zipper;7356.84;MT;5051.807;USD;37165347
2024.11.30;Qingdao Knitwear Enterprise;China;East Asia;Zipper;7161.23;MT;5017.363;USD;35930485
2024.12.31;Qingdao Knitwear Enterprise;China;East Asia;Zipper;7316.30;MT;5235.509;USD;38304560
2025.01.31;Qingdao Knitwear Enterprise;China;East Asia;Zipper;6935.77;MT;3926.632;USD;27234220
2025.02.28;Qingdao Knitwear Enterprise;China;East Asia;Zipper;7086.49;MT;3272.193;USD;23188357
2025.03.31;Qingdao Knitwear Enterprise;China;East Asia;Zipper;7462.83;MT;4592.552;USD;34273432
2025.04.30;Qingdao Knitwear Enterprise;China;East Asia;Zipper;8783.79;MT;4822.179;USD;42356989
2025.05.31;Qingdao Knitwear Enterprise;China;East Asia;Zipper;9962.57;MT;4500.701;USD;44838554
2025.06.30;Qingdao Knitwear Enterprise;China;East Asia;Zipper;10258.54;MT;4225.147;USD;43343856
2024.07.31;Qingdao Knitwear Enterprise;China;East Asia;Linen;19529.29;MT;3722.011;USD;72688209
2024.08.31;Qingdao Knitwear Enterprise;China;East Asia;Linen;15123.57;MT;4113.801;USD;62215348
2024.09.30;Qingdao Knitwear Enterprise;China;East Asia;Linen;15057.06;MT;4241.032;USD;63857475
2024.10.31;Qingdao Knitwear Enterprise;China;East Asia;Linen;15324.67;MT;4442.986;USD;68087278
2024.11.30;Qingdao Knitwear Enterprise;China;East Asia;Linen;19447.17;MT;4412.693;USD;85814410
2024.12.31;Qingdao Knitwear Enterprise;China;East Asia;Linen;14594.94;MT;4604.549;USD;67203123
2025.01.31;Qingdao Knitwear Enterprise;China;East Asia;Linen;18909.72;MT;3453.412;USD;65303040
2025.02.28;Qingdao Knitwear Enterprise;China;East Asia;Linen;17723.35;MT;2877.843;USD;51005019
2025.03.31;Qingdao Knitwear Enterprise;China;East Asia;Linen;15493.05;MT;4039.078;USD;62577644
2025.04.30;Qingdao Knitwear Enterprise;China;East Asia;Linen;20390.14;MT;4241.032;USD;86475237
2025.05.31;Qingdao Knitwear Enterprise;China;East Asia;Linen;20995.89;MT;3958.297;USD;83107981
2025.06.30;Qingdao Knitwear Enterprise;China;East Asia;Linen;18122.43;MT;3715.952;USD;67342095
2024.07.31;Qingdao Knitwear Enterprise;China;East Asia;Cotton;8688.74;MT;18771.146;USD;163097544
2024.08.31;Qingdao Knitwear Enterprise;China;East Asia;Cotton;6525.50;MT;20747.056;USD;135384845
2024.09.30;Qingdao Knitwear Enterprise;China;East Asia;Cotton;6351.99;MT;21388.717;USD;135860887
2024.10.31;Qingdao Knitwear Enterprise;China;East Asia;Cotton;5936.14;MT;22407.228;USD;133012483
2024.11.30;Qingdao Knitwear Enterprise;China;East Asia;Cotton;8155.41;MT;22254.451;USD;181494217
2024.12.31;Qingdao Knitwear Enterprise;China;East Asia;Cotton;7939.82;MT;23222.036;USD;184378744
2025.01.31;Qingdao Knitwear Enterprise;China;East Asia;Cotton;8254.22;MT;17416.527;USD;143759898
2025.02.28;Qingdao Knitwear Enterprise;China;East Asia;Cotton;7451.59;MT;14513.772;USD;108150729
2025.03.31;Qingdao Knitwear Enterprise;China;East Asia;Cotton;6399.22;MT;20370.207;USD;130353361
2025.04.30;Qingdao Knitwear Enterprise;China;East Asia;Cotton;8525.90;MT;21388.717;USD;182358087
2025.05.31;Qingdao Knitwear Enterprise;China;East Asia;Cotton;8549.76;MT;19962.803;USD;170677124
2025.06.30;Qingdao Knitwear Enterprise;China;East Asia;Cotton;6313.87;MT;18740.590;USD;118325666
2024.07.31;Guangzhou Textile Supply Group;China;East Asia;Buckle;9968.24;MT;163911.096;USD;1633905534
2024.08.31;Guangzhou Textile Supply Group;China;East Asia;Buckle;7211.88;MT;181164.895;USD;1306539170
2024.09.30;Guangzhou Textile Supply Group;China;East Asia;Buckle;6916.82;MT;186767.934;USD;1291840224
2024.10.31;Guangzhou Textile Supply Group;China;East Asia;Buckle;8566.25;MT;195661.645;USD;1676086695
2024.11.30;Guangzhou Textile Supply Group;China;East Asia;Buckle;7474.45;MT;194327.588;USD;1452491326
2024.12.31;Guangzhou Textile Supply Group;China;East Asia;Buckle;9449.12;MT;202776.614;USD;1916060841
2025.01.31;Guangzhou Textile Supply Group;China;East Asia;Buckle;9114.52;MT;152082.460;USD;1386158805
2025.02.28;Guangzhou Textile Supply Group;China;East Asia;Buckle;7046.65;MT;126735.383;USD;893059299
2025.03.31;Guangzhou Textile Supply Group;China;East Asia;Buckle;7990.20;MT;177874.222;USD;1421250084
2025.04.30;Guangzhou Textile Supply Group;China;East Asia;Buckle;8414.53;MT;186767.934;USD;1571564807
2025.05.31;Guangzhou Textile Supply Group;China;East Asia;Buckle;7480.27;MT;174316.738;USD;1303935507
2025.06.30;Guangzhou Textile Supply Group;China;East Asia;Buckle;8505.23;MT;163644.285;USD;1391831482
2024.07.31;Guangzhou Textile Supply Group;China;East Asia;Polyester;1389.89;MT;130126.154;USD;180861404
2024.08.31;Guangzhou Textile Supply Group;China;East Asia;Polyester;1310.82;MT;143823.644;USD;188527112
2024.09.30;Guangzhou Textile Supply Group;China;East Asia;Polyester;1383.79;MT;148271.798;USD;205177581
2024.10.31;Guangzhou Textile Supply Group;China;East Asia;Polyester;1826.36;MT;155332.359;USD;283692748
2024.11.30;Guangzhou Textile Supply Group;China;East Asia;Polyester;1341.08;MT;154273.275;USD;206892202
2024.12.31;Guangzhou Textile Supply Group;China;East Asia;Polyester;1495.20;MT;160980.809;USD;240699085
2025.01.31;Guangzhou Textile Supply Group;China;East Asia;Polyester;1721.83;MT;120735.607;USD;207885879
2025.02.28;Guangzhou Textile Supply Group;China;East Asia;Polyester;1472.77;MT;100613.006;USD;148180077
2025.03.31;Guangzhou Textile Supply Group;China;East Asia;Polyester;1300.04;MT;141211.236;USD;183579886
2025.04.30;Guangzhou Textile Supply Group;China;East Asia;Polyester;1318.68;MT;148271.798;USD;195523547
2025.05.31;Guangzhou Textile Supply Group;China;East Asia;Polyester;1821.36;MT;138387.011;USD;252052332
2025.06.30;Guangzhou Textile Supply Group;China;East Asia;Polyester;1362.92;MT;129914.337;USD;177063479
2024.07.31;Guangzhou Textile Supply Group;China;East Asia;Zipper;6923.32;MT;4232.036;USD;29299734
2024.08.31;Guangzhou Textile Supply Group;China;East Asia;Zipper;7514.51;MT;4677.514;USD;35149247
2024.09.30;Guangzhou Textile Supply Group;China;East Asia;Zipper;8536.59;MT;4822.179;USD;41164975
2024.10.31;Guangzhou Textile Supply Group;China;East Asia;Zipper;6965.12;MT;5051.807;USD;35186416
2024.11.30;Guangzhou Textile Supply Group;China;East Asia;Zipper;6805.77;MT;5017.363;USD;34147041
2024.12.31;Guangzhou Textile Supply Group;China;East Asia;Zipper;6935.76;MT;5235.509;USD;36312256
2025.01.31;Guangzhou Textile Supply Group;China;East Asia;Zipper;9291.73;MT;3926.632;USD;36485207
2025.02.28;Guangzhou Textile Supply Group;China;East Asia;Zipper;9785.19;MT;3272.193;USD;32019022
2025.03.31;Guangzhou Textile Supply Group;China;East Asia;Zipper;9723.91;MT;4592.552;USD;44657569
2025.04.30;Guangzhou Textile Supply Group;China;East Asia;Zipper;7336.69;MT;4822.179;USD;35378828
2025.05.31;Guangzhou Textile Supply Group;China;East Asia;Zipper;7526.57;MT;4500.701;USD;33874860
2025.06.30;Guangzhou Textile Supply Group;China;East Asia;Zipper;10005.53;MT;4225.147;USD;42274821
2024.07.31;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;6204.79;MT;29618.602;USD;183777116
2024.08.31;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;5323.77;MT;32736.350;USD;174280804
2024.09.30;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;5040.30;MT;33748.814;USD;170104231
2024.10.31;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;5875.68;MT;35355.901;USD;207740000
2024.11.30;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;5823.93;MT;35114.838;USD;204506353
2024.12.31;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;4851.11;MT;36641.570;USD;177752333
2025.01.31;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;5252.58;MT;27481.177;USD;144347045
2025.02.28;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;5182.01;MT;22900.981;USD;118673156
2025.03.31;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;7011.98;MT;32141.728;USD;225377060
2025.04.30;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;6214.74;MT;33748.814;USD;209740273
2025.05.31;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;7002.43;MT;31498.893;USD;220568683
2025.06.30;Shenzhen Thread & Fibre Co.;China;East Asia;Denim;6715.94;MT;29570.390;USD;198592894
2024.07.31;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;15838.18;MT;3722.011;USD;58949889
2024.08.31;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;21054.64;MT;4113.801;USD;86614620
2024.09.30;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;14568.75;MT;4241.032;USD;61786537
2024.10.31;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;15123.57;MT;4442.986;USD;67193798
2024.11.30;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;15743.27;MT;4412.693;USD;69470208
2024.12.31;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;15324.67;MT;4604.549;USD;70563179
2025.01.31;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;14974.09;MT;3453.412;USD;51711684
2025.02.28;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;16935.42;MT;2877.843;USD;48737470
2025.03.31;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;19155.43;MT;4039.078;USD;77370274
2025.04.30;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;14855.71;MT;4241.032;USD;63003548
2025.05.31;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;17977.55;MT;3958.297;USD;71160468
2025.06.30;Shenzhen Thread & Fibre Co.;China;East Asia;Linen;15700.16;MT;3715.952;USD;58341028
2024.07.31;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;5518.04;MT;18771.146;USD;103579983
2024.08.31;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;6313.87;MT;20747.056;USD;130994173
2024.09.30;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;7460.12;MT;21388.717;USD;159562477
2024.10.31;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;6525.49;MT;22407.228;USD;146218227
2024.11.30;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;7229.83;MT;22254.451;USD;160895903
2024.12.31;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;5439.53;MT;23222.036;USD;126316900
2025.01.31;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;7002.21;MT;17416.527;USD;121954225
2025.02.28;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;5124.39;MT;14513.772;USD;74374169
2025.03.31;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;5642.47;MT;20370.207;USD;114938218
2025.04.30;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;5473.93;MT;21388.717;USD;117080271
2025.05.31;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;7311.97;MT;19962.803;USD;145967353
2025.06.30;Shenzhen Thread & Fibre Co.;China;East Asia;Cotton;5657.58;MT;18740.590;USD;106026310
2024.07.31;Suzhou Embroidery Works (SA);China;East Asia;Polyester;2350.85;MT;130126.154;USD;305907516
2024.08.31;Suzhou Embroidery Works (SA);China;East Asia;Polyester;1847.76;MT;143823.644;USD;265751482
2024.09.30;Suzhou Embroidery Works (SA);China;East Asia;Polyester;1839.63;MT;148271.798;USD;272765790
2024.10.31;Suzhou Embroidery Works (SA);China;East Asia;Polyester;2365.05;MT;155332.359;USD;367368156
2024.11.30;Suzhou Embroidery Works (SA);China;East Asia;Polyester;1779.40;MT;154273.275;USD;274513266
2024.12.31;Suzhou Embroidery Works (SA);China;East Asia;Polyester;2261.20;MT;160980.809;USD;364010592
2025.01.31;Suzhou Embroidery Works (SA);China;East Asia;Polyester;1676.31;MT;120735.607;USD;202389815
2025.02.28;Suzhou Embroidery Works (SA);China;East Asia;Polyester;2106.10;MT;100613.006;USD;211900628
2025.03.31;Suzhou Embroidery Works (SA);China;East Asia;Polyester;1790.65;MT;141211.236;USD;252859749
2025.04.30;Suzhou Embroidery Works (SA);China;East Asia;Polyester;2128.80;MT;148271.798;USD;315640343
2025.05.31;Suzhou Embroidery Works (SA);China;East Asia;Polyester;1800.04;MT;138387.011;USD;249102648
2025.06.30;Suzhou Embroidery Works (SA);China;East Asia;Polyester;2451.14;MT;129914.337;USD;318437740
2024.07.31;Suzhou Embroidery Works (SA);China;East Asia;Zipper;12914.41;MT;4232.036;USD;54654240
2024.08.31;Suzhou Embroidery Works (SA);China;East Asia;Zipper;11443.23;MT;4677.514;USD;53525873
2024.09.30;Suzhou Embroidery Works (SA);China;East Asia;Zipper;12941.25;MT;4822.179;USD;62405020
2024.10.31;Suzhou Embroidery Works (SA);China;East Asia;Zipper;9538.86;MT;5051.807;USD;48188476
2024.11.30;Suzhou Embroidery Works (SA);China;East Asia;Zipper;9042.73;MT;5017.363;USD;45370666
2024.12.31;Suzhou Embroidery Works (SA);China;East Asia;Zipper;8986.22;MT;5235.509;USD;47047441
2025.01.31;Suzhou Embroidery Works (SA);China;East Asia;Zipper;11290.21;MT;3926.632;USD;44332488
2025.02.28;Suzhou Embroidery Works (SA);China;East Asia;Zipper;10036.65;MT;3272.193;USD;32841872
2025.03.31;Suzhou Embroidery Works (SA);China;East Asia;Zipper;10001.39;MT;4592.552;USD;45931877
2025.04.30;Suzhou Embroidery Works (SA);China;East Asia;Zipper;13103.21;MT;4822.179;USD;63186035
2025.05.31;Suzhou Embroidery Works (SA);China;East Asia;Zipper;13412.32;MT;4500.701;USD;60364858
2025.06.30;Suzhou Embroidery Works (SA);China;East Asia;Zipper;12602.29;MT;4225.147;USD;53246522
2024.07.31;Suzhou Embroidery Works (SA);China;East Asia;Denim;7165.54;MT;29618.602;USD;212233317
2024.08.31;Suzhou Embroidery Works (SA);China;East Asia;Denim;7185.59;MT;32736.350;USD;235230032
2024.09.30;Suzhou Embroidery Works (SA);China;East Asia;Denim;6891.61;MT;33748.814;USD;232583626
2024.10.31;Suzhou Embroidery Works (SA);China;East Asia;Denim;7154.06;MT;35355.901;USD;252938226
2024.11.30;Suzhou Embroidery Works (SA);China;East Asia;Denim;7031.24;MT;35114.838;USD;246900698
2024.12.31;Suzhou Embroidery Works (SA);China;East Asia;Denim;5338.49;MT;36641.570;USD;195610648
2025.01.31;Suzhou Embroidery Works (SA);China;East Asia;Denim;6774.60;MT;27481.177;USD;186174093
2025.02.28;Suzhou Embroidery Works (SA);China;East Asia;Denim;5170.42;MT;22900.981;USD;118407635
2025.03.31;Suzhou Embroidery Works (SA);China;East Asia;Denim;5138.11;MT;32141.728;USD;165147606
2025.04.30;Suzhou Embroidery Works (SA);China;East Asia;Denim;5320.83;MT;33748.814;USD;179571824
2025.05.31;Suzhou Embroidery Works (SA);China;East Asia;Denim;7036.71;MT;31498.893;USD;221648544
2025.06.30;Suzhou Embroidery Works (SA);China;East Asia;Denim;7103.09;MT;29570.390;USD;210041275
2024.07.31;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;7361.41;MT;163911.096;USD;1206617501
2024.08.31;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;8423.10;MT;181164.895;USD;1525969172
2024.09.30;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;10158.63;MT;186767.934;USD;1897305843
2024.10.31;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;7296.88;MT;195661.645;USD;1427719707
2024.11.30;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;9521.33;MT;194327.588;USD;1850256413
2024.12.31;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;8280.09;MT;202776.614;USD;1679008419
2025.01.31;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;9221.57;MT;152082.460;USD;1402438366
2025.02.28;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;7147.81;MT;126735.383;USD;905879894
2025.03.31;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;8589.01;MT;177874.222;USD;1527762603
2025.04.30;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;7635.37;MT;186767.934;USD;1426041665
2025.05.31;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;7276.90;MT;174316.738;USD;1268485305
2025.06.30;Jiangsu Raw Materials Ltd.;China;East Asia;Buckle;7340.87;MT;163644.285;USD;1201292029
2024.07.31;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;7204.33;MT;18771.146;USD;135233442
2024.08.31;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;7478.69;MT;20747.056;USD;155160704
2024.09.30;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;8474.81;MT;21388.717;USD;181265239
2024.10.31;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;8143.65;MT;22407.228;USD;182476606
2024.11.30;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;8060.75;MT;22254.451;USD;179387462
2024.12.31;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;7887.26;MT;23222.036;USD;183158280
2025.01.31;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;7939.82;MT;17416.527;USD;138284058
2025.02.28;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;6438.24;MT;14513.772;USD;93443081
2025.03.31;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;7451.59;MT;20370.207;USD;151790497
2025.04.30;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;6223.98;MT;21388.717;USD;133122878
2025.05.31;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;8416.54;MT;19962.803;USD;168017668
2025.06.30;Jiangsu Raw Materials Ltd.;China;East Asia;Cotton;8440.09;MT;18740.590;USD;158172223
2024.07.31;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;16992.84;MT;3722.011;USD;63247543
2024.08.31;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;22973.28;MT;4113.801;USD;94507487
2024.09.30;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;22075.58;MT;4241.032;USD;93623260
2024.10.31;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;22303.92;MT;4442.986;USD;99095987
2024.11.30;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;16676.70;MT;4412.693;USD;73589143
2024.12.31;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;18909.72;MT;4604.549;USD;87070738
2025.01.31;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;16691.88;MT;3453.412;USD;57643937
2025.02.28;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;20199.58;MT;2877.843;USD;58131216
2025.03.31;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;23385.40;MT;4039.078;USD;94455461
2025.04.30;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;22815.32;MT;4241.032;USD;96760506
2025.05.31;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;22879.16;MT;3958.297;USD;90562504
2025.06.30;Jiangsu Raw Materials Ltd.;China;East Asia;Linen;22689.13;MT;3715.952;USD;84311714
2024.07.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;54966.24;MT;232.759;USD;12793875
2024.08.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;57632.08;MT;257.260;USD;14826411
2024.09.30;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;54353.38;MT;265.216;USD;14415394
2024.10.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;54878.17;MT;277.846;USD;15247654
2024.11.30;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;56175.17;MT;275.951;USD;15501601
2024.12.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;73716.62;MT;287.949;USD;21226626
2025.01.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;70567.04;MT;215.962;USD;15239781
2025.02.28;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;52959.97;MT;179.968;USD;9531106
2025.03.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;53520.61;MT;252.587;USD;13518601
2025.04.30;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;73199.78;MT;265.216;USD;19413765
2025.05.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;56218.90;MT;247.535;USD;13916151
2025.06.30;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Silk;75522.85;MT;232.380;USD;17549992
2024.07.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;9802.28;MT;4232.036;USD;41483605
2024.08.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;9596.17;MT;4677.514;USD;44886225
2024.09.30;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;7389.33;MT;4822.179;USD;35632674
2024.10.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;9917.81;MT;5051.807;USD;50102872
2024.11.30;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;7282.54;MT;5017.363;USD;36539156
2024.12.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;6997.40;MT;5235.509;USD;36634926
2025.01.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;6935.76;MT;3926.632;USD;27234192
2025.02.28;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;6892.42;MT;3272.193;USD;22553331
2025.03.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;7059.69;MT;4592.552;USD;32421976
2025.04.30;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;7160.94;MT;4822.179;USD;34531342
2025.05.31;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;7135.78;MT;4500.701;USD;32115996
2025.06.30;Wuhan Cotton Processing (Group) Ltd.;China;East Asia;Zipper;7526.57;MT;4225.147;USD;31800889
